ISSUEDATE,CREATEDBYTYPE,JOBTYPE,COUNTLICENSES
2017-07-06 10:17:23,Online,Application,1
2017-07-06 10:55:25,Online,Application,1
2017-07-06 10:57:12,Staff,Application,1
2017-07-06 11:06:24,Online,Application,1
2017-07-06 11:08:35,Online,Application,1
2017-07-06 11:50:40,Online,Application,1
2017-07-06 12:01:50,Staff,Application,1
2017-07-06 12:09:04,Online,Application,1
2017-07-06 12:09:30,Online,Application,1
2017-07-06 12:22:39,Staff,Application,1
2017-07-06 12:29:16,Online,Application,1
2017-07-06 12:31:51,Online,Application,1
2017-07-06 12:43:40,Staff,Application,1
2017-07-06 12:44:07,Online,Application,1
2017-07-06 12:58:54,Online,Application,1
2017-07-06 13:04:53,Staff,Application,1
2017-07-06 13:09:11,Online,Application,1
2017-07-06 13:22:35,Online,Application,1
2017-07-06 13:38:29,Online,Application,1
2017-07-06 14:02:22,Online,Application,1
2017-07-06 14:28:02,Online,Application,1
2017-07-06 14:36:10,Staff,Application,1
2017-07-06 15:08:54,Online,Application,1
2017-07-06 15:19:05,Online,Application,1
2017-07-06 15:28:18,Online,Application,1
2017-07-06 15:41:45,Online,Application,1
2017-07-06 15:59:57,Staff,Application,1
2017-07-06 16:25:03,Online,Application,1
2017-07-06 16:29:00,Staff,Application,1
2017-07-06 16:58:19,Staff,Application,1
2017-07-06 16:59:11,Online,Application,1
2017-07-06 17:04:42,Online,Application,1
2017-07-06 17:15:31,Online,Application,1
2017-07-07 00:00:00,Online,Renewal,2
2017-07-07 00:00:00,Staff,Renewal,125
2017-07-07 00:52:39,Staff,Application,1
2017-07-07 00:52:47,Staff,Application,1
2017-07-07 00:53:18,Staff,Application,1
2017-07-07 00:53:26,Staff,Application,1
2017-07-07 00:53:34,Staff,Application,1
2017-07-07 00:55:06,Staff,Application,1
2017-07-07 00:55:14,Staff,Application,1
2017-07-07 00:57:18,Staff,Application,1
2017-07-07 00:58:28,Staff,Application,1
2017-07-07 07:31:24,Online,Application,1
2017-07-07 08:34:51,Online,Application,1
2017-07-07 08:59:04,Staff,Application,1
2017-07-07 09:17:19,Online,Application,1
2017-07-07 09:26:41,Online,Application,1
2017-07-07 10:09:19,Online,Application,1
2017-07-07 10:23:29,Online,Application,1
2017-07-07 10:41:11,Staff,Application,1
2017-07-07 10:43:02,Online,Application,1
2017-07-07 10:51:46,Online,Application,1
2017-07-07 10:57:22,Online,Application,1
2017-07-07 11:05:22,Online,Application,1
2017-07-07 11:05:45,Staff,Application,1
2017-07-07 11:07:18,Online,Application,1
2017-07-07 11:09:18,Online,Application,2
2017-07-07 11:09:58,Online,Application,1
2017-07-07 11:11:04,Online,Application,1
2017-07-07 11:17:05,Online,Application,1
2017-07-07 11:17:57,Staff,Application,1
2017-07-07 11:38:58,Staff,Application,1
2017-07-07 11:53:35,Online,Application,1
2017-07-07 11:56:46,Online,Application,1
2017-07-07 12:14:41,Online,Application,1
2017-07-07 12:17:00,Online,Application,1
2017-07-07 12:28:05,Online,Application,1
2017-07-07 12:33:34,Staff,Application,1
2017-07-07 12:40:14,Staff,Application,1
2017-07-07 12:44:47,Staff,Application,1
2017-07-07 12:51:46,Staff,Application,1
2017-07-07 12:54:14,Online,Application,1
2017-07-07 12:55:01,Online,Application,1
2017-07-07 12:56:32,Online,Application,1
2017-07-07 13:03:58,Online,Application,1
2017-07-07 13:04:11,Online,Application,1
2017-07-07 13:08:36,Online,Application,1
2017-07-07 13:09:22,Online,Application,1
2017-07-07 13:14:58,Online,Application,1
2017-07-07 13:26:25,Staff,Application,1
2017-07-07 13:37:50,Online,Application,1
2017-07-07 13:41:24,Staff,Application,1
2017-07-07 13:49:39,Online,Application,1
2017-07-07 13:50:05,Online,Application,1
2017-07-07 13:58:53,Online,Application,1
2017-07-07 14:07:32,Online,Application,1
2017-07-07 14:18:25,Online,Application,1
2017-07-07 14:25:37,Staff,Application,1
2017-07-07 14:51:01,Online,Application,1
2017-07-07 14:51:09,Online,Application,1
2017-07-07 14:51:21,Online,Application,1
2017-07-07 14:52:16,Online,Application,1
2017-07-07 14:52:32,Online,Application,1
2017-07-07 14:53:19,Online,Application,1
2017-07-07 14:56:12,Online,Application,1
2017-07-07 14:56:45,Online,Application,1
2017-07-07 14:59:37,Online,Application,2
2017-07-07 15:04:25,Online,Application,1
2017-07-07 15:14:04,Online,Application,1
2017-07-07 15:14:45,Staff,Application,1
2017-07-07 15:18:49,Online,Application,1
2017-07-07 15:21:40,Online,Application,1
2017-07-07 15:22:49,Online,Application,1
2017-07-07 15:27:32,Online,Application,1
2017-07-07 15:27:47,Online,Application,1
2017-07-07 15:28:04,Online,Application,1
2017-07-07 15:29:24,Online,Application,1
2017-07-07 15:29:53,Online,Application,1
2017-07-07 15:33:35,Online,Application,1
2017-07-07 15:36:22,Staff,Application,1
2017-07-07 15:37:28,Staff,Application,1
2017-07-07 15:43:18,Online,Application,1
2017-07-07 15:47:16,Online,Application,1
2017-07-07 15:50:37,Staff,Application,1
2017-07-07 15:57:36,Staff,Application,1
2017-07-07 16:03:32,Staff,Application,1
2017-07-07 16:04:10,Online,Application,1
2017-07-07 16:41:58,Online,Application,1
2017-07-07 16:52:57,Online,Application,1
2017-07-07 17:03:34,Online,Application,1
2017-07-07 17:43:11,Online,Application,1
2017-07-07 19:50:05,Online,Application,1
2017-07-08 00:00:00,Online,Renewal,1
2017-07-08 00:00:00,Staff,Renewal,51
2017-07-08 00:59:47,Online,Application,1
2017-07-08 14:46:40,Online,Application,1
2017-07-09 00:00:00,Staff,Renewal,71
2017-07-09 00:54:43,Staff,Application,1
2017-07-09 00:56:58,Online,Application,1
2017-07-09 01:01:35,Staff,Application,1
2017-07-09 01:01:43,Staff,Application,1
2017-07-09 01:01:51,Staff,Application,1
2017-07-09 01:01:59,Staff,Application,1
2017-07-09 01:02:07,Staff,Application,1
2017-07-09 01:02:15,Staff,Application,1
2017-07-09 01:02:22,Staff,Application,1
2017-07-09 01:02:30,Staff,Application,1
2017-07-09 01:02:38,Staff,Application,1
2017-07-09 01:02:46,Staff,Application,1
2017-07-09 01:02:54,Staff,Application,1
2017-07-09 01:03:18,Staff,Application,1
2017-07-09 01:03:32,Staff,Application,1
2017-07-09 01:04:01,Staff,Application,1
2017-07-09 11:15:56,Online,Application,1
2017-07-10 00:00:00,Online,Renewal,10
2017-07-10 00:00:00,Staff,Renewal,92
2017-07-10 08:45:33,Online,Application,1
2017-07-10 09:02:55,Staff,Application,1
2017-07-10 09:22:06,Online,Application,1
2017-07-10 09:37:30,Staff,Application,1
2017-07-10 09:44:49,Staff,Application,1
2017-07-10 09:56:32,Online,Application,1
2017-07-10 10:26:35,Online,Application,1
2017-07-10 10:36:35,Staff,Application,1
2017-07-10 11:06:13,Staff,Application,1
2017-07-10 11:32:14,Staff,Application,1
2017-07-10 12:09:35,Online,Application,1
2017-07-10 12:20:57,Online,Application,1
2017-07-10 12:26:09,Online,Application,1
2017-07-10 12:31:58,Online,Application,1
2017-07-10 12:42:40,Staff,Application,1
2017-07-10 12:50:12,Staff,Application,1
2017-07-10 13:10:30,Online,Application,1
2017-07-10 13:15:33,Staff,Application,1
2017-07-10 13:38:13,Staff,Application,1
2017-07-10 13:56:54,Staff,Application,1
2017-07-10 13:57:03,Staff,Application,1
2017-07-10 14:00:10,Online,Application,1
2017-07-10 14:02:35,Online,Application,1
2017-07-10 14:39:20,Staff,Application,1
2017-07-10 14:48:40,Online,Application,1
2017-07-10 14:55:37,Online,Application,1
2017-07-10 14:57:35,Online,Application,1
2017-07-10 14:58:39,Online,Application,1
2017-07-10 14:58:48,Online,Application,1
2017-07-10 15:00:54,Online,Application,1
2017-07-10 15:01:01,Online,Application,2
2017-07-10 15:01:25,Online,Application,1
2017-07-10 15:01:43,Online,Application,1
2017-07-10 15:02:08,Online,Application,1
2017-07-10 15:07:21,Staff,Application,1
2017-07-10 15:07:30,Online,Application,1
2017-07-10 15:16:07,Online,Application,1
2017-07-10 15:18:26,Online,Application,1
2017-07-10 15:29:02,Staff,Application,1
2017-07-10 15:38:28,Online,Application,1
2017-07-10 15:42:03,Staff,Application,1
2017-07-10 15:51:21,Online,Application,1
2017-07-10 15:55:32,Online,Application,1
2017-07-10 15:57:07,Online,Application,1
2017-07-10 16:14:07,Online,Application,1
2017-07-10 16:23:47,Staff,Application,1
2017-07-10 16:35:22,Staff,Application,1
2017-07-10 16:38:04,Online,Application,1
2017-07-10 18:33:15,Online,Application,1
2017-07-10 19:01:03,Online,Application,1
2017-07-10 21:32:38,Online,Application,1
2017-07-10 22:53:56,Online,Application,1
2017-07-10 22:59:07,Online,Application,1
2017-07-11 00:00:00,Online,Renewal,22
2017-07-11 00:00:00,Staff,Renewal,119
2017-07-11 08:47:16,Online,Application,1
2017-07-11 08:50:27,Online,Application,1
2017-07-11 09:44:01,Online,Application,1
2017-07-11 09:44:55,Online,Application,1
2017-07-11 09:54:02,Staff,Application,1
2017-07-11 09:57:24,Online,Application,1
2017-07-11 10:09:16,Online,Application,1
2017-07-11 10:14:02,Staff,Application,1
2017-07-11 10:16:48,Online,Application,1
2017-07-11 10:21:15,Staff,Application,1
2017-07-11 10:49:54,Staff,Application,1
2017-07-11 11:06:31,Online,Application,1
2017-07-11 11:07:32,Online,Application,1
2017-07-11 11:10:41,Online,Application,1
2017-07-11 11:27:48,Online,Application,1
2017-07-11 11:42:51,Staff,Application,1
2017-07-11 12:00:44,Staff,Application,1
2017-07-11 12:01:46,Online,Application,1
2017-07-11 12:10:54,Online,Application,1
2017-07-11 12:40:28,Online,Application,1
2017-07-11 12:41:46,Staff,Application,1
2017-07-11 12:51:31,Staff,Application,1
2017-07-11 13:16:04,Online,Application,1
2017-07-11 13:24:44,Staff,Application,1
2017-07-11 13:42:48,Staff,Application,1
2017-07-11 13:48:15,Online,Application,1
2017-07-11 14:03:12,Staff,Application,1
2017-07-11 14:07:27,Staff,Application,1
2017-07-11 14:18:41,Online,Application,1
2017-07-11 14:23:24,Online,Application,1
2017-07-11 14:29:03,Staff,Application,1
2017-07-11 14:30:07,Staff,Application,1
2017-07-11 14:33:38,Staff,Application,1
2017-07-11 14:40:59,Online,Application,1
2017-07-11 14:44:24,Staff,Application,1
2017-07-11 14:50:24,Staff,Application,1
2017-07-11 15:00:47,Online,Application,1
2017-07-11 15:02:17,Online,Application,1
2017-07-11 15:15:27,Online,Application,1
2017-07-11 15:23:21,Staff,Application,1
2017-07-11 15:28:23,Online,Application,1
2017-07-11 15:46:14,Staff,Application,1
2017-07-11 15:53:35,Online,Application,1
2017-07-11 15:54:05,Online,Application,1
2017-07-11 15:56:02,Staff,Application,1
2017-07-11 16:14:51,Staff,Application,1
2017-07-11 16:17:33,Online,Application,1
2017-07-11 16:28:43,Online,Application,1
2017-07-11 16:28:52,Staff,Application,1
2017-07-11 16:38:09,Online,Application,1
2017-07-11 16:39:41,Staff,Application,1
2017-07-11 16:42:14,Staff,Application,1
2017-07-11 16:44:23,Staff,Application,1
2017-07-11 16:46:37,Online,Application,1
2017-07-11 19:10:37,Online,Application,1
2017-07-12 00:00:00,Online,Renewal,13
2017-07-12 00:00:00,Staff,Renewal,135
2017-07-12 00:57:33,Staff,Application,1
2017-07-12 00:58:35,Staff,Application,1
2017-07-12 08:55:11,Online,Application,1
2017-07-12 09:05:37,Staff,Application,1
2017-07-12 09:44:22,Staff,Application,1
2017-07-12 10:01:48,Online,Application,1
2017-07-12 10:10:11,Staff,Application,1
2017-07-12 10:18:39,Staff,Application,1
2017-07-12 10:37:17,Staff,Application,1
2017-07-12 10:41:06,Online,Application,1
2017-07-12 10:42:45,Online,Application,1
2017-07-12 10:56:28,Online,Application,1
2017-07-12 10:58:19,Online,Application,1
2017-07-12 11:04:37,Online,Application,1
2017-07-12 11:10:14,Staff,Application,1
2017-07-12 11:28:40,Online,Application,1
2017-07-12 11:35:42,Online,Application,1
2017-07-12 11:56:34,Online,Application,1
2017-07-12 12:36:23,Online,Application,1
2017-07-12 12:36:26,Online,Application,1
2017-07-12 13:03:06,Staff,Application,1
2017-07-12 13:14:47,Online,Application,1
2017-07-12 13:17:22,Staff,Application,1
2017-07-12 13:31:51,Online,Application,1
2017-07-12 13:36:49,Online,Application,1
2017-07-12 13:47:42,Online,Application,1
2017-07-12 13:50:11,Staff,Application,1
2017-07-12 13:51:44,Online,Application,1
2017-07-12 13:55:55,Online,Application,1
2017-07-12 13:57:11,Staff,Application,1
2017-07-12 14:15:18,Online,Application,1
2017-07-12 14:23:30,Online,Application,1
2017-07-12 14:31:54,Staff,Application,1
2017-07-12 14:33:57,Online,Application,1
2017-07-12 14:40:20,Staff,Application,1
2017-07-12 14:52:30,Online,Application,1
2017-07-12 14:58:12,Online,Application,1
2017-07-12 15:02:36,Staff,Application,1
2017-07-12 15:04:13,Staff,Application,1
2017-07-12 15:25:52,Staff,Application,1
2017-07-12 15:28:39,Staff,Application,1
2017-07-12 15:38:24,Online,Application,1
2017-07-12 15:40:41,Staff,Application,1
2017-07-12 15:44:25,Staff,Application,1
2017-07-12 15:45:21,Online,Application,1
2017-07-12 15:59:32,Staff,Application,1
2017-07-12 16:02:11,Staff,Application,1
2017-07-12 16:06:17,Online,Application,1
2017-07-12 16:11:57,Staff,Application,1
2017-07-12 16:23:11,Staff,Application,1
2017-07-12 17:30:12,Online,Application,1
2017-07-12 17:31:41,Online,Application,1
2017-07-12 21:46:12,Online,Application,1
2017-07-13 00:00:00,Online,Renewal,4
2017-07-13 00:00:00,Staff,Renewal,119
2017-07-13 00:55:15,Online,Application,1
2017-07-13 01:06:34,Online,Application,1
2017-07-13 08:25:29,Online,Application,1
2017-07-13 09:18:17,Online,Application,1
2017-07-13 10:11:38,Staff,Application,1
2017-07-13 10:13:17,Online,Application,1
2017-07-13 10:14:58,Staff,Application,1
2017-07-13 10:25:32,Online,Application,1
2017-07-13 10:42:34,Online,Application,1
2017-07-13 10:49:25,Online,Application,1
2017-07-13 10:58:00,Online,Application,1
2017-07-13 11:09:29,Online,Application,1
2017-07-13 11:12:02,Online,Application,1
2017-07-13 11:28:13,Online,Application,1
2017-07-13 11:29:24,Online,Application,1
2017-07-13 11:37:28,Online,Application,1
2017-07-13 11:38:06,Staff,Application,1
2017-07-13 11:46:36,Online,Application,1
2017-07-13 11:50:14,Online,Application,1
2017-07-13 11:54:47,Staff,Application,1
2017-07-13 12:41:45,Online,Application,1
2017-07-13 12:44:26,Online,Application,1
2017-07-13 12:54:55,Online,Application,1
2017-07-13 13:13:52,Staff,Application,1
2017-07-13 13:19:49,Online,Application,1
2017-07-13 13:23:48,Online,Application,1
2017-07-13 13:33:17,Online,Application,1
2017-07-13 13:37:10,Online,Application,1
2017-07-13 13:40:04,Online,Application,1
2017-07-13 13:41:53,Online,Application,1
2017-07-13 13:42:36,Online,Application,1
2017-07-13 13:48:37,Online,Application,1
2017-07-13 13:49:21,Online,Application,1
2017-07-13 13:52:03,Online,Application,1
2017-07-13 13:55:30,Online,Application,1
2017-07-13 13:58:06,Staff,Application,1
2017-07-13 13:59:07,Online,Application,1
2017-07-13 14:03:32,Online,Application,1
2017-07-13 14:04:33,Online,Application,1
2017-07-13 14:07:54,Online,Application,1
2017-07-13 14:08:20,Online,Application,1
2017-07-13 14:08:29,Online,Application,1
2017-07-13 14:08:48,Online,Application,1
2017-07-13 14:09:00,Online,Application,1
2017-07-13 14:10:44,Online,Application,1
2017-07-13 14:11:00,Online,Application,1
2017-07-13 14:11:18,Online,Application,1
2017-07-13 14:12:20,Online,Application,1
2017-07-13 14:12:46,Online,Application,1
2017-07-13 14:12:52,Online,Application,1
2017-07-13 14:13:30,Online,Application,1
2017-07-13 14:13:36,Online,Application,3
2017-07-13 14:14:36,Online,Application,1
2017-07-13 14:15:02,Online,Application,1
2017-07-13 14:22:46,Online,Application,1
2017-07-13 14:22:52,Online,Application,2
2017-07-13 14:24:58,Online,Application,1
2017-07-13 14:30:20,Online,Application,1
2017-07-13 14:30:49,Online,Application,1
2017-07-13 14:31:26,Online,Application,1
2017-07-13 14:39:13,Online,Application,1
2017-07-13 14:44:21,Online,Application,1
2017-07-13 14:49:43,Online,Application,1
2017-07-13 14:51:24,Online,Application,1
2017-07-13 14:52:37,Staff,Application,1
2017-07-13 14:55:27,Online,Application,1
2017-07-13 15:00:28,Online,Application,1
2017-07-13 15:01:58,Staff,Application,1
2017-07-13 15:02:25,Online,Application,1
2017-07-13 15:10:41,Online,Application,1
2017-07-13 15:13:56,Online,Application,1
2017-07-13 15:22:11,Online,Application,1
2017-07-13 15:22:30,Online,Application,1
2017-07-13 15:28:18,Online,Application,1
2017-07-13 15:37:51,Online,Application,1
2017-07-13 15:38:45,Online,Application,1
2017-07-13 15:43:13,Online,Application,1
2017-07-13 15:45:23,Online,Application,1
2017-07-13 15:50:28,Online,Application,1
2017-07-13 15:50:52,Staff,Application,1
2017-07-13 16:02:01,Online,Application,1
2017-07-13 16:12:59,Staff,Application,1
2017-07-13 16:13:16,Staff,Application,1
2017-07-13 16:34:49,Staff,Application,1
2017-07-13 16:53:21,Staff,Application,1
2017-07-13 16:58:16,Online,Application,1
2017-07-13 17:04:19,Staff,Application,1
2017-07-13 17:08:20,Online,Application,1
2017-07-13 17:09:49,Staff,Application,1
2017-07-13 17:09:56,Online,Application,1
2017-07-13 17:12:43,Staff,Application,1
2017-07-13 19:40:04,Online,Application,1
2017-07-14 00:00:00,Online,Renewal,4
2017-07-14 00:00:00,Staff,Renewal,92
2017-07-14 01:13:32,Online,Application,1
2017-07-14 06:04:39,Online,Application,1
2017-07-14 08:33:56,Staff,Application,1
2017-07-14 08:35:07,Online,Application,1
2017-07-14 08:50:20,Online,Application,1
2017-07-14 08:58:54,Staff,Application,1
2017-07-14 09:17:27,Online,Application,1
2017-07-14 10:16:17,Online,Application,1
2017-07-14 10:19:43,Staff,Application,1
2017-07-14 10:20:27,Staff,Application,1
2017-07-14 10:43:06,Online,Application,1
2017-07-14 11:05:19,Online,Application,1
2017-07-14 11:10:53,Staff,Application,1
2017-07-14 11:11:21,Online,Application,1
2017-07-14 11:15:42,Online,Application,1
2017-07-14 11:28:38,Online,Application,1
2017-07-14 11:36:49,Online,Application,1
2017-07-14 11:52:05,Online,Application,1
2017-07-14 11:58:07,Staff,Application,1
2017-07-14 12:24:05,Online,Application,1
2017-07-14 12:36:12,Online,Application,1
2017-07-14 12:59:07,Online,Application,1
2017-07-14 13:03:15,Staff,Application,1
2017-07-14 13:10:04,Online,Application,1
2017-07-14 13:21:47,Staff,Application,1
2017-07-14 13:30:39,Online,Application,1
2017-07-14 13:36:02,Staff,Application,1
2017-07-14 13:38:17,Staff,Application,1
